Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS12,OUT045,2054.21570662021
FDR57,OUT018,2346.648786938776
FDX22,OUT027,5669.163351428572
FDC60,OUT013,1443.5247018633534
NCE42,OUT049,4109.900606217616
NCK42,OUT049,3753.0000993630556
DRE01,OUT017,3593.1412351254467
FDE57,OUT018,1936.508247826087
DRK59,OUT019,542.9755395973153
FDB10,OUT027,5669.163351428572
FDQ25,OUT046,2997.4076790419144
FDY26,OUT017,3753.0000993630556
FDG28,OUT049,4109.900606217616
FDM14,OUT049,1509.4323129186605
NCH29,OUT049,1509.4323129186605
FDD48,OUT049,1874.4309598591558
FDC17,OUT045,3753.0000993630556
DRH49,OUT027,2513.0798546666674
FDN44,OUT018,2346.648786938776
FDC29,OUT045,1874.4309598591558
DRK01,OUT019,230.00859181286538
FDD48,OUT017,1874.4309598591558
FDB59,OUT013,2880.9695613636372
FDY45,OUT010,542.9755395973153
FDX60,OUT035,1364.0491539906102
FDT09,OUT010,286.4177705128203
DRB24,OUT018,2346.648786938776
FDL13,OUT035,4109.900606217616
FDN16,OUT035,1722.3316111731858
FDK57,OUT013,1936.508247826087
FDO22,OUT027,2513.0798546666674
FDC57,OUT010,542.9755395973153
FDZ13,OUT027,1378.263185276074
FDW27,OUT013,2346.648786938776
FDX10,OUT049,552.5502107784432
FDY08,OUT018,1936.508247826087
FDA49,OUT017,1443.5247018633534
FDC32,OUT018,1509.4323129186605
FDO04,OUT035,876.3205797979805
NCZ54,OUT013,2346.648786938776
FDY40,OUT045,754.596095726496
FDW36,OUT045,1722.3316111731858
FDE11,OUT017,3389.2269793548367
DRE37,OUT045,3087.5075112820527
NCK19,OUT017,3087.5075112820527
FDT19,OUT035,2736.968429875519
FDE56,OUT045,876.3205797979805
FDZ57,OUT010,286.4177705128203
FDB35,OUT035,1443.5247018633534
FDF09,OUT010,130.33349056603774
FDO34,OUT046,2811.181403212851
FDA55,OUT046,3753.0000993630556
NCM18,OUT035,876.3205797979805
FDJ20,OUT019,286.4177705128203
DRQ35,OUT019,286.4177705128203
FDG02,OUT013,3087.5075112820527
NCU29,OUT018,2346.648786938776
FDL27,OUT027,1378.263185276074
NCA54,OUT035,2736.968429875519
FDJ32,OUT035,876.3205797979805
FDB21,OUT019,542.9755395973153
FDR46,OUT035,2539.3942358778613
FDZ32,OUT046,1722.3316111731858
DRF36,OUT017,3087.5075112820527
NCU54,OUT017,3593.1412351254467
NCI31,OUT017,552.5502107784432
DRA59,OUT035,3389.2269793548367
NCC55,OUT045,552.5502107784432
FDE44,OUT018,754.596095726496
NCN26,OUT018,1874.4309598591558
FDC11,OUT049,1248.2233455555554
FDV24,OUT035,2384.015126168225
FDR40,OUT019,130.33349056603774
NCQ17,OUT049,2811.181403212851
FDC46,OUT045,3389.2269793548367
NCM18,OUT046,1103.1862133333336
FDK16,OUT046,1554.0070756410257
FDI28,OUT017,1364.0491539906102
FDS11,OUT018,3327.9525829268264
DRD13,OUT046,1103.1862133333336
FDL36,OUT035,1443.5247018633534
FDI27,OUT013,754.596095726496
FDJ53,OUT019,286.4177705128203
FDS44,OUT045,3593.1412351254467
FDE28,OUT046,3593.1412351254467
FDQ33,OUT018,2346.648786938776
FDB37,OUT017,4109.900606217616
FDQ31,OUT045,1364.0491539906102
NCQ05,OUT046,2539.3942358778613
FDE10,OUT013,1936.508247826087
FDF38,OUT017,637.5735090128754
FDE50,OUT019,542.9755395973153
DRG37,OUT010,384.48867398374
NCH06,OUT049,3593.1412351254467
FDY14,OUT045,4333.891515923565
FDO27,OUT017,1554.0070756410257
FDQ19,OUT049,4109.900606217616
FDZ26,OUT019,542.9755395973153
FDN51,OUT013,4105.14011097561
FDK20,OUT035,2202.299020111731
FDD40,OUT018,2880.9695613636372
DRI25,OUT018,876.3205797979805
FDH56,OUT017,1874.4309598591558
FDI36,OUT027,5669.163351428572
DRH11,OUT018,876.3205797979805
NCV18,OUT017,1364.0491539906102
DRI01,OUT049,2997.4076790419144
DRE48,OUT049,3087.5075112820527
FDS51,OUT035,876.3205797979805
FDM38,OUT017,754.596095726496
FDB60,OUT027,5669.163351428572
FDY58,OUT035,4109.900606217616
FDY22,OUT045,2054.21570662021
FDF11,OUT027,5669.163351428572
FDZ51,OUT035,1554.0070756410257
FDQ45,OUT017,3389.2269793548367
FDF17,OUT035,3087.5075112820527
NCF31,OUT027,4117.3177126315795
FDA37,OUT013,1936.508247826087
FDO51,OUT046,637.5735090128754
FDF34,OUT013,3087.5075112820527
FDD57,OUT018,1509.4323129186605
FDO37,OUT046,4109.900606217616
FDR49,OUT049,754.596095726496
FDS39,OUT049,2202.299020111731
FDI48,OUT027,1378.263185276074
DRM35,OUT049,2736.968429875519
FDV57,OUT035,3389.2269793548367
FDZ55,OUT013,2346.648786938776
FDI28,OUT035,1364.0491539906102
FDS21,OUT045,1103.1862133333336
FDT34,OUT013,1722.3316111731858
DRI25,OUT035,876.3205797979805
FDT47,OUT010,230.00859181286538
DRH39,OUT045,1103.1862133333336
NCD54,OUT045,2539.3942358778613
FDU16,OUT027,2513.0798546666674
NCW29,OUT045,2202.299020111731
FDV25,OUT027,5669.163351428572
FDM56,OUT035,1722.3316111731858
FDZ04,OUT027,1378.263185276074
FDG59,OUT019,130.33349056603774
FDI56,OUT045,1443.5247018633534
FDS33,OUT035,1364.0491539906102
FDC23,OUT049,2736.968429875519
FDT11,OUT049,3087.5075112820527
FDG17,OUT045,4109.900606217616
FDZ44,OUT045,1874.4309598591558
FDJ52,OUT013,2346.648786938776
DRI23,OUT046,2811.181403212851
DRE15,OUT010,130.33349056603774
NCF07,OUT013,1722.3316111731858
NCR29,OUT049,876.3205797979805
FDE44,OUT019,130.33349056603774
FDT23,OUT035,1364.0491539906102
NCG06,OUT017,4105.14011097561
NCU41,OUT010,542.9755395973153
FDH46,OUT017,1722.3316111731858
FDV31,OUT013,2736.968429875519
NCT41,OUT027,4117.3177126315795
FDE22,OUT027,4117.3177126315795
FDC26,OUT045,1722.3316111731858
DRF51,OUT017,552.5502107784432
NCY53,OUT019,286.4177705128203
FDY21,OUT017,3087.5075112820527
FDL27,OUT013,1103.1862133333336
FDZ34,OUT049,3087.5075112820527
NCF43,OUT010,384.48867398374
FDC21,OUT035,1722.3316111731858
FDL26,OUT013,2346.648786938776
FDT25,OUT010,286.4177705128203
NCR30,OUT046,1103.1862133333336
DRL23,OUT019,230.00859181286538
NCR05,OUT049,3087.5075112820527
NCE19,OUT018,876.3205797979805
FDY07,OUT035,637.5735090128754
FDB10,OUT017,3593.1412351254467
FDP57,OUT013,1722.3316111731858
FDU48,OUT019,286.4177705128203
FDH48,OUT035,1364.0491539906102
FDO33,OUT035,1874.4309598591558
NCU29,OUT045,2384.015126168225
FDW35,OUT046,637.5735090128754
FDH05,OUT010,542.9755395973153
FDP26,OUT049,1509.4323129186605
DRG27,OUT035,637.5735090128754
FDQ33,OUT046,2539.3942358778613
FDH20,OUT010,230.00859181286538
FDV14,OUT046,1443.5247018633534
DRD01,OUT046,876.3205797979805
NCI17,OUT049,1509.4323129186605
FDF39,OUT010,542.9755395973153
FDX37,OUT046,1722.3316111731858
NCX17,OUT035,3593.1412351254467
FDN03,OUT013,4333.891515923565
NCS41,OUT010,542.9755395973153
FDH34,OUT045,3389.2269793548367
NCX53,OUT018,1936.508247826087
FDY31,OUT046,2384.015126168225
FDD20,OUT017,2202.299020111731
FDE51,OUT045,754.596095726496
FDV27,OUT046,1443.5247018633534
FDF16,OUT035,2384.015126168225
FDZ02,OUT049,1509.4323129186605
NCK05,OUT045,1103.1862133333336
FDM12,OUT027,5669.163351428572
NCA05,OUT018,2346.648786938776
FDX33,OUT045,2811.181403212851
FDM25,OUT049,2736.968429875519
FDE41,OUT018,1248.2233455555554
FDW14,OUT045,1364.0491539906102
NCD30,OUT046,1554.0070756410257
FDB23,OUT010,542.9755395973153
FDF45,OUT046,876.3205797979805
FDW20,OUT017,2202.299020111731
FDF47,OUT045,3593.1412351254467
NCR05,OUT019,542.9755395973153
DRB01,OUT046,3087.5075112820527
FDE36,OUT013,2346.648786938776
FDU56,OUT049,3389.2269793548367
FDB23,OUT049,3753.0000993630556
FDN48,OUT049,1443.5247018633534
FDS43,OUT013,3087.5075112820527
NCN05,OUT013,3389.2269793548367
NCL53,OUT049,2736.968429875519
FDL56,OUT046,1443.5247018633534
FDH17,OUT018,1509.4323129186605
FDP37,OUT046,2054.21570662021
FDG09,OUT019,542.9755395973153
FDA55,OUT045,3753.0000993630556
FDX31,OUT049,4109.900606217616
FDJ41,OUT045,4333.891515923565
DRC24,OUT045,2539.3942358778613
FDQ21,OUT035,2202.299020111731
NCT54,OUT045,1364.0491539906102
FDH08,OUT049,4109.900606217616
FDY38,OUT018,3327.9525829268264
DRM11,OUT010,542.9755395973153
FDG32,OUT049,3593.1412351254467
NCH18,OUT046,4109.900606217616
FDI20,OUT035,3753.0000993630556
FDA33,OUT018,2346.648786938776
FDN45,OUT013,3593.1412351254467
FDT45,OUT010,130.33349056603774
FDR32,OUT035,3593.1412351254467
FDA48,OUT017,3593.1412351254467
FDN23,OUT017,2384.015126168225
NCR18,OUT035,637.5735090128754
FDD45,OUT046,1364.0491539906102
FDI22,OUT018,3327.9525829268264
FDT09,OUT013,1936.508247826087
DRC24,OUT027,4117.3177126315795
FDT39,OUT046,2384.015126168225
FDX28,OUT045,1554.0070756410257
FDA50,OUT018,1509.4323129186605
FDT33,OUT027,4117.3177126315795
FDQ60,OUT049,2054.21570662021
NCM19,OUT018,1509.4323129186605
FDF40,OUT046,4333.891515923565
NCI30,OUT035,4109.900606217616
FDK34,OUT049,4109.900606217616
FDA38,OUT027,5669.163351428572
FDT02,OUT045,552.5502107784432
FDC11,OUT017,1364.0491539906102
FDD08,OUT046,637.5735090128754
NCS29,OUT046,4333.891515923565
DRI03,OUT010,384.48867398374
FDK48,OUT035,1103.1862133333336
FDM52,OUT049,2539.3942358778613
FDP49,OUT035,876.3205797979805
DRA24,OUT046,2811.181403212851
NCJ43,OUT049,2997.4076790419144
FDE11,OUT045,3389.2269793548367
FDP01,OUT049,2539.3942358778613
FDQ59,OUT018,1248.2233455555554
FDA43,OUT019,542.9755395973153
FDL14,OUT017,2384.015126168225
FDV50,OUT010,286.4177705128203
FDT01,OUT027,5669.163351428572
NCC42,OUT035,2054.21570662021
FDO28,OUT046,1874.4309598591558
FDD32,OUT019,130.33349056603774
FDV45,OUT035,3087.5075112820527
NCW17,OUT019,286.4177705128203
NCJ17,OUT027,2513.0798546666674
NCF18,OUT049,2880.9695613636372
FDP01,OUT045,2539.3942358778613
FDH24,OUT045,2811.181403212851
FDI38,OUT027,5669.163351428572
FDX03,OUT035,637.5735090128754
FDY28,OUT046,3593.1412351254467
FDN34,OUT018,2997.4076790419144
FDJ02,OUT045,2539.3942358778613
FDW40,OUT019,286.4177705128203
FDX03,OUT017,637.5735090128754
FDE17,OUT027,4117.3177126315795
FDT58,OUT046,2811.181403212851
FDI38,OUT013,3753.0000993630556
FDW22,OUT035,3753.0000993630556
FDS15,OUT027,3175.3359881578954
NCX06,OUT013,3389.2269793548367
DRK47,OUT035,3593.1412351254467
FDC23,OUT027,5669.163351428572
FDM56,OUT010,230.00859181286538
FDP21,OUT046,3087.5075112820527
FDP58,OUT046,3593.1412351254467
FDA27,OUT019,542.9755395973153
FDK41,OUT019,230.00859181286538
NCH42,OUT046,4109.900606217616
FDG29,OUT045,637.5735090128754
FDW15,OUT018,2346.648786938776
FDD28,OUT018,876.3205797979805
FDQ37,OUT049,2880.9695613636372
FDC23,OUT035,2736.968429875519
FDV13,OUT035,1364.0491539906102
FDK33,OUT046,3753.0000993630556
FDO33,OUT013,1874.4309598591558
FDN21,OUT017,2811.181403212851
NCW06,OUT027,5669.163351428572
FDI38,OUT035,3753.0000993630556
FDC21,OUT027,3175.3359881578954
NCS05,OUT046,2202.299020111731
NCN53,OUT049,552.5502107784432
FDV40,OUT010,130.33349056603774
FDG60,OUT017,4109.900606217616
NCY30,OUT027,5669.163351428572
FDM40,OUT045,2054.21570662021
NCO30,OUT046,2880.9695613636372
FDK10,OUT046,3389.2269793548367
FDM36,OUT045,2997.4076790419144
FDN10,OUT013,1874.4309598591558
FDM46,OUT018,1443.5247018633534
FDX50,OUT049,1509.4323129186605
FDP33,OUT045,4105.14011097561
FDO12,OUT045,3087.5075112820527
FDC28,OUT013,1722.3316111731858
FDO31,OUT045,1443.5247018633534
FDX45,OUT035,2539.3942358778613
FDV21,OUT049,2054.21570662021
FDH04,OUT049,1443.5247018633534
NCG54,OUT013,2346.648786938776
FDO13,OUT046,2384.015126168225
FDA09,OUT027,5669.163351428572
FDC38,OUT017,2054.21570662021
NCO42,OUT046,2539.3942358778613
FDL45,OUT049,2202.299020111731
NCK31,OUT013,754.596095726496
FDM39,OUT017,2736.968429875519
FDC22,OUT010,542.9755395973153
FDF46,OUT046,1874.4309598591558
FDQ37,OUT045,2880.9695613636372
FDH41,OUT010,542.9755395973153
FDQ04,OUT046,637.5735090128754
NCQ02,OUT027,5669.163351428572
FDJ57,OUT027,5669.163351428572
NCE07,OUT049,2202.299020111731
FDE56,OUT013,876.3205797979805
FDI20,OUT049,3753.0000993630556
FDK36,OUT018,754.596095726496
FDP08,OUT027,5669.163351428572
FDF44,OUT017,2054.21570662021
NCU53,OUT017,2384.015126168225
FDF47,OUT035,3593.1412351254467
FDS55,OUT010,384.48867398374
FDZ52,OUT010,230.00859181286538
FDL04,OUT018,1509.4323129186605
NCM26,OUT035,2539.3942358778613
FDX43,OUT049,2384.015126168225
FDP52,OUT049,3593.1412351254467
DRK49,OUT045,637.5735090128754
FDE38,OUT013,2346.648786938776
DRF13,OUT035,2539.3942358778613
FDK41,OUT010,230.00859181286538
FDJ04,OUT027,3175.3359881578954
FDZ44,OUT018,1874.4309598591558
FDS11,OUT013,3753.0000993630556
FDA55,OUT049,3753.0000993630556
NCW53,OUT046,2880.9695613636372
FDB49,OUT027,2513.0798546666674
FDD23,OUT017,3087.5075112820527
NCV42,OUT045,1722.3316111731858
NCZ29,OUT018,1936.508247826087
FDQ26,OUT013,876.3205797979805
FDV08,OUT017,637.5735090128754
FDC53,OUT049,1509.4323129186605
FDV58,OUT010,542.9755395973153
NCP02,OUT019,130.33349056603774
DRI37,OUT045,876.3205797979805
FDQ12,OUT049,4109.900606217616
FDE33,OUT046,1443.5247018633534
FDX27,OUT045,1554.0070756410257
FDM22,OUT017,754.596095726496
NCH30,OUT019,286.4177705128203
FDC04,OUT017,4109.900606217616
FDO38,OUT046,1364.0491539906102
FDV52,OUT027,3175.3359881578954
FDB32,OUT013,1554.0070756410257
FDV43,OUT018,754.596095726496
FDI24,OUT018,2736.968429875519
FDR40,OUT017,1364.0491539906102
FDW02,OUT049,2202.299020111731
FDE44,OUT049,754.596095726496
FDL38,OUT046,1443.5247018633534
NCT54,OUT010,230.00859181286538
DRJ39,OUT010,542.9755395973153
FDW55,OUT049,4105.14011097561
DRF13,OUT019,384.48867398374
NCW17,OUT049,2202.299020111731
FDP13,OUT035,637.5735090128754
FDS08,OUT018,2997.4076790419144
NCP17,OUT035,876.3205797979805
NCO53,OUT035,3389.2269793548367
FDH19,OUT045,2997.4076790419144
FDJ04,OUT017,2054.21570662021
FDG10,OUT049,876.3205797979805
FDA40,OUT010,230.00859181286538
FDI53,OUT045,2384.015126168225
FDU09,OUT010,130.33349056603774
FDK60,OUT045,1554.0070756410257
FDR43,OUT017,552.5502107784432
FDW22,OUT017,3753.0000993630556
DRP47,OUT010,542.9755395973153
DRG48,OUT010,384.48867398374
FDA14,OUT035,2539.3942358778613
FDU49,OUT013,1248.2233455555554
FDK28,OUT045,4333.891515923565
FDT19,OUT046,2997.4076790419144
NCQ42,OUT045,2202.299020111731
FDD03,OUT045,3593.1412351254467
NCM53,OUT013,1722.3316111731858
NCX53,OUT045,2202.299020111731
FDV14,OUT027,2513.0798546666674
NCZ54,OUT017,2811.181403212851
FDB39,OUT013,876.3205797979805
DRC24,OUT046,2539.3942358778613
FDY36,OUT013,1103.1862133333336
FDN01,OUT035,2736.968429875519
DRH25,OUT046,876.3205797979805
FDV08,OUT046,637.5735090128754
NCP53,OUT049,4109.900606217616
FDU52,OUT010,384.48867398374
NCI42,OUT045,3753.0000993630556
FDZ14,OUT035,2054.21570662021
FDF11,OUT046,4109.900606217616
FDQ13,OUT018,1248.2233455555554
FDO32,OUT010,130.33349056603774
DRJ37,OUT018,2346.648786938776
FDY43,OUT046,2811.181403212851
NCT41,OUT017,2539.3942358778613
NCV17,OUT045,2202.299020111731
FDM04,OUT027,1378.263185276074
DRB48,OUT018,637.5735090128754
FDM24,OUT013,2346.648786938776
FDT37,OUT049,4105.14011097561
NCO05,OUT010,230.00859181286538
FDL13,OUT046,4109.900606217616
FDL15,OUT017,2539.3942358778613
FDB11,OUT018,3327.9525829268264
FDL14,OUT019,384.48867398374
FDY10,OUT019,286.4177705128203
FDJ40,OUT049,1509.4323129186605
NCW18,OUT046,4109.900606217616
NCY06,OUT013,1936.508247826087
DRE13,OUT018,1443.5247018633534
FDA26,OUT045,3593.1412351254467
NCE19,OUT010,130.33349056603774
FDE33,OUT035,1443.5247018633534
DRL59,OUT027,1378.263185276074
FDY07,OUT046,754.596095726496
FDF57,OUT018,2997.4076790419144
FDM58,OUT035,1722.3316111731858
FDP26,OUT027,2513.0798546666674
FDY32,OUT046,2384.015126168225
FDD51,OUT010,130.33349056603774
FDU22,OUT018,1874.4309598591558
FDZ49,OUT018,3327.9525829268264
NCI42,OUT017,3753.0000993630556
FDT04,OUT027,1378.263185276074
NCU41,OUT045,2880.9695613636372
FDS56,OUT045,4333.891515923565
NCN42,OUT017,2539.3942358778613
FDK34,OUT046,4109.900606217616
FDB03,OUT017,3593.1412351254467
DRJ25,OUT035,754.596095726496
FDT25,OUT027,3175.3359881578954
FDN20,OUT013,2346.648786938776
FDP09,OUT013,3753.0000993630556
FDM20,OUT019,542.9755395973153
NCG55,OUT046,1874.4309598591558
NCP14,OUT045,1722.3316111731858
NCH06,OUT046,3593.1412351254467
FDV52,OUT013,1874.4309598591558
NCL07,OUT035,637.5735090128754
DRJ11,OUT027,5669.163351428572
DRO59,OUT013,1103.1862133333336
FDW15,OUT010,384.48867398374
NCQ30,OUT035,2202.299020111731
NCN54,OUT019,130.33349056603774
FDY01,OUT027,3175.3359881578954
FDX39,OUT035,3753.0000993630556
FDH53,OUT027,2513.0798546666674
FDA57,OUT035,637.5735090128754
NCC07,OUT010,230.00859181286538
FDU28,OUT013,2880.9695613636372
FDK36,OUT010,130.33349056603774
FDR36,OUT018,637.5735090128754
NCQ17,OUT035,2539.3942358778613
FDS28,OUT019,130.33349056603774
FDE08,OUT045,2539.3942358778613
FDU22,OUT046,2054.21570662021
FDG41,OUT045,1722.3316111731858
FDO31,OUT010,130.33349056603774
FDM21,OUT019,542.9755395973153
FDU40,OUT017,2880.9695613636372
FDV36,OUT018,1936.508247826087
FDT10,OUT027,1378.263185276074
FDX38,OUT045,754.596095726496
NCU30,OUT027,4117.3177126315795
NCV06,OUT049,3087.5075112820527
FDT16,OUT035,4105.14011097561
NCP41,OUT027,3175.3359881578954
FDZ56,OUT017,2811.181403212851
FDC22,OUT035,3087.5075112820527
FDU10,OUT035,637.5735090128754
FDS46,OUT045,1874.4309598591558
FDO08,OUT049,2811.181403212851
NCV42,OUT018,1509.4323129186605
FDP33,OUT035,4105.14011097561
FDJ12,OUT046,3753.0000993630556
FDH04,OUT045,1443.5247018633534
NCU54,OUT013,3593.1412351254467
FDO36,OUT010,384.48867398374
FDT37,OUT027,5669.163351428572
FDD14,OUT010,542.9755395973153
FDA16,OUT013,3753.0000993630556
NCS42,OUT019,230.00859181286538
FDP10,OUT019,230.00859181286538
FDQ28,OUT049,2539.3942358778613
FDK57,OUT010,286.4177705128203
FDK02,OUT013,1874.4309598591558
FDW47,OUT018,1936.508247826087
NCC42,OUT018,1936.508247826087
FDQ37,OUT018,2880.9695613636372
FDL40,OUT046,1554.0070756410257
DRE13,OUT010,230.00859181286538
FDQ34,OUT027,2513.0798546666674
NCB54,OUT046,2054.21570662021
FDS48,OUT049,2539.3942358778613
FDO15,OUT045,1103.1862133333336
NCT30,OUT013,754.596095726496
FDU49,OUT027,2513.0798546666674
FDE21,OUT046,1874.4309598591558
FDS49,OUT019,130.33349056603774
FDT38,OUT027,2513.0798546666674
FDZ01,OUT045,1722.3316111731858
FDC41,OUT035,1103.1862133333336
DRG13,OUT010,384.48867398374
NCZ42,OUT018,3327.9525829268264
NCM07,OUT045,1443.5247018633534
NCV17,OUT018,1936.508247826087
DRK39,OUT035,1364.0491539906102
FDS37,OUT018,1874.4309598591558
FDV12,OUT019,230.00859181286538
NCG19,OUT018,3327.9525829268264
FDS51,OUT013,876.3205797979805
NCO14,OUT046,637.5735090128754
FDC38,OUT046,2054.21570662021
FDN15,OUT046,2202.299020111731
NCH42,OUT013,4109.900606217616
FDQ22,OUT046,552.5502107784432
FDC05,OUT013,3087.5075112820527
FDZ31,OUT013,3087.5075112820527
DRJ23,OUT049,2880.9695613636372
FDC52,OUT035,2539.3942358778613
DRD12,OUT010,230.00859181286538
FDV55,OUT017,2539.3942358778613
FDD32,OUT046,1364.0491539906102
FDR01,OUT049,3087.5075112820527
FDY08,OUT019,286.4177705128203
FDQ45,OUT045,3389.2269793548367
DRN11,OUT027,4117.3177126315795
NCS05,OUT018,1936.508247826087
FDY32,OUT035,2384.015126168225
NCD31,OUT045,2811.181403212851
NCE06,OUT049,2384.015126168225
NCP14,OUT046,1722.3316111731858
NCF18,OUT019,542.9755395973153
FDF14,OUT018,2346.648786938776
FDB22,OUT017,2384.015126168225
NCH54,OUT049,2811.181403212851
FDU27,OUT035,754.596095726496
FDS58,OUT027,4117.3177126315795
NCU29,OUT035,2384.015126168225
FDJ57,OUT013,3087.5075112820527
FDL56,OUT049,1443.5247018633534
FDH60,OUT035,2880.9695613636372
FDN24,OUT018,876.3205797979805
FDD02,OUT017,2054.21570662021
FDP15,OUT017,4105.14011097561
FDB28,OUT027,5669.163351428572
DRC49,OUT045,2384.015126168225
NCG30,OUT018,1936.508247826087
FDJ14,OUT049,1248.2233455555554
FDL52,OUT045,552.5502107784432
NCG19,OUT027,5669.163351428572
NCN41,OUT035,2054.21570662021
FDW22,OUT013,3753.0000993630556
FDI02,OUT013,1722.3316111731858
FDV51,OUT045,2811.181403212851
FDV48,OUT046,1364.0491539906102
NCL17,OUT019,286.4177705128203
FDP46,OUT045,1364.0491539906102
FDU10,OUT045,552.5502107784432
FDT37,OUT010,542.9755395973153
FDI27,OUT035,754.596095726496
FDN51,OUT046,4105.14011097561
FDW07,OUT035,1364.0491539906102
FDN45,OUT049,3593.1412351254467
DRN37,OUT027,4117.3177126315795
DRF48,OUT049,3087.5075112820527
FDP38,OUT019,130.33349056603774
NCX18,OUT027,5669.163351428572
FDK45,OUT018,1874.4309598591558
FDZ37,OUT049,1248.2233455555554
FDS50,OUT018,3327.9525829268264
NCR54,OUT018,3087.5075112820527
NCS17,OUT035,1554.0070756410257
FDV31,OUT046,2736.968429875519
DRE27,OUT017,1554.0070756410257
FDN60,OUT013,2346.648786938776
FDK26,OUT013,3389.2269793548367
FDX37,OUT018,1509.4323129186605
FDW31,OUT046,3087.5075112820527
FDX26,OUT018,3389.2269793548367
DRL49,OUT019,286.4177705128203
FDU49,OUT017,1364.0491539906102
FDY58,OUT046,4109.900606217616
FDN03,OUT045,4333.891515923565
NCV06,OUT010,542.9755395973153
FDH53,OUT045,1364.0491539906102
FDG31,OUT018,1103.1862133333336
NCC06,OUT045,2202.299020111731
FDS13,OUT049,4105.14011097561
FDP16,OUT035,4109.900606217616
FDA35,OUT013,1936.508247826087
DRP47,OUT018,3327.9525829268264
FDY28,OUT010,542.9755395973153
FDY20,OUT035,1443.5247018633534
NCH30,OUT017,1722.3316111731858
NCR29,OUT019,130.33349056603774
NCP05,OUT013,2346.648786938776
NCF30,OUT019,286.4177705128203
FDA08,OUT035,2811.181403212851
FDN51,OUT027,5669.163351428572
FDH12,OUT046,1722.3316111731858
FDY39,OUT017,3389.2269793548367
NCO53,OUT045,3389.2269793548367
FDB40,OUT046,2539.3942358778613
FDH02,OUT049,1248.2233455555554
FDY11,OUT027,1378.263185276074
FDQ09,OUT019,286.4177705128203
FDP16,OUT013,4109.900606217616
NCF55,OUT018,552.5502107784432
FDY09,OUT027,4117.3177126315795
FDY39,OUT045,3389.2269793548367
NCU53,OUT049,2384.015126168225
NCT41,OUT049,2539.3942358778613
FDJ45,OUT046,552.5502107784432
FDR28,OUT013,2346.648786938776
FDN08,OUT013,1874.4309598591558
FDJ07,OUT049,1874.4309598591558
FDZ09,OUT027,4117.3177126315795
FDQ14,OUT017,2539.3942358778613
FDY12,OUT027,1378.263185276074
FDK57,OUT046,2054.21570662021
FDD20,OUT049,2202.299020111731
FDS36,OUT018,1509.4323129186605
FDI40,OUT049,1509.4323129186605
FDJ40,OUT045,1722.3316111731858
FDE08,OUT013,2346.648786938776
DRK01,OUT013,1554.0070756410257
FDC58,OUT049,637.5735090128754
FDE50,OUT046,2880.9695613636372
FDX48,OUT035,2539.3942358778613
DRM35,OUT018,2736.968429875519
FDG41,OUT013,1722.3316111731858
FDB52,OUT046,4333.891515923565
FDV19,OUT045,2811.181403212851
DRG48,OUT017,2384.015126168225
FDI26,OUT013,2736.968429875519
FDU11,OUT019,286.4177705128203
FDF59,OUT019,286.4177705128203
FDR07,OUT049,1509.4323129186605
NCE06,OUT017,2384.015126168225
FDE10,OUT046,2054.21570662021
NCO55,OUT046,1722.3316111731858
FDZ13,OUT013,754.596095726496
FDT50,OUT017,1554.0070756410257
FDH12,OUT010,230.00859181286538
FDD21,OUT045,1874.4309598591558
NCM05,OUT013,4333.891515923565
FDK04,OUT013,876.3205797979805
FDN33,OUT017,1554.0070756410257
NCM18,OUT010,130.33349056603774
DRC25,OUT049,1248.2233455555554
FDT47,OUT017,1554.0070756410257
FDD45,OUT027,2513.0798546666674
NCD07,OUT018,1874.4309598591558
NCY54,OUT010,384.48867398374
FDL12,OUT049,876.3205797979805
FDL02,OUT017,1722.3316111731858
FDC60,OUT035,1443.5247018633534
FDR37,OUT017,3389.2269793548367
FDY16,OUT017,2880.9695613636372
FDU26,OUT045,2054.21570662021
FDN24,OUT013,876.3205797979805
FDH44,OUT013,2346.648786938776
FDE23,OUT010,130.33349056603774
FDW60,OUT017,2736.968429875519
FDQ55,OUT049,1874.4309598591558
FDV32,OUT027,1378.263185276074
FDV03,OUT010,384.48867398374
FDY14,OUT010,542.9755395973153
NCL55,OUT027,5669.163351428572
DRF25,OUT017,637.5735090128754
FDX03,OUT046,637.5735090128754
FDF40,OUT045,4109.900606217616
FDX24,OUT010,230.00859181286538
FDA25,OUT049,1509.4323129186605
FDH21,OUT018,2346.648786938776
FDB47,OUT010,542.9755395973153
FDT34,OUT019,230.00859181286538
FDS39,OUT010,286.4177705128203
NCU05,OUT046,1364.0491539906102
FDE02,OUT049,1248.2233455555554
FDL25,OUT035,1364.0491539906102
FDC50,OUT049,1248.2233455555554
FDZ32,OUT049,1509.4323129186605
FDV14,OUT045,1443.5247018633534
FDR07,OUT045,1554.0070756410257
FDB26,OUT049,876.3205797979805
NCR50,OUT045,2539.3942358778613
FDP01,OUT018,2346.648786938776
FDH57,OUT045,2202.299020111731
FDM60,OUT027,1378.263185276074
FDA45,OUT017,2997.4076790419144
FDU55,OUT017,4105.14011097561
FDH40,OUT035,1443.5247018633534
FDG40,OUT019,130.33349056603774
FDT12,OUT049,3753.0000993630556
DRL59,OUT045,876.3205797979805
FDT47,OUT018,1509.4323129186605
FDI60,OUT017,1103.1862133333336
DRF51,OUT027,1378.263185276074
